Bea Dasar,Htnb,Total,Harga Barang,Berat Kiriman,Jarak (KM)
36000.0,960.0,36960.0,400000.0,0.2,634.2926743156287
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
144000.0,960.0,144960.0,400000.0,3.6,707.4125783342257
22000.0,0.0,22000.0,55000.0,0.65,106.40146151178516
7500.0,500.0,8000.0,200000.0,1.0,123.70106993146236
24500.0,500.0,25000.0,200000.0,1.0,119.56175837218476
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
24500.0,500.0,25000.0,200000.0,0.1,119.56175837218476
10500.0,0.0,10500.0,18000.0,0.15,44.5050466251696
27000.0,0.0,27000.0,224000.0,1.25,292.0158861890914
9000.0,960.0,9960.0,400000.0,1.1,119.56175837218476
44000.0,960.0,44960.0,400000.0,5.1,101.14276679835484
55000.0,960.0,55960.0,400000.0,5.5,101.14276679835484
34000.0,500.0,34500.0,36500.0,1.8,208.254310961311
35500.0,500.0,36000.0,200000.0,1.3,730.1962016095016
34000.0,960.0,34960.0,400000.0,0.1,1020.854626057186
34000.0,720.0,34720.0,300000.0,0.1,605.0245981644293
136000.0,500.0,136500.0,200000.0,3.5,1151.5585437477137
34000.0,960.0,34960.0,400000.0,0.2,1020.854626057186
24000.0,960.0,24960.0,400000.0,1.0,182.3793903638088
9000.0,0.0,9000.0,33000.0,0.16,119.56175837218476
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
34000.0,960.0,34960.0,400000.0,1.0,1027.522420572668
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
7500.0,0.0,7500.0,244695.62225519287,0.1,123.70106993146236
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
39000.0,0.0,39000.0,300000.0,0.2,750.2181042343344
11000.0,960.0,11960.0,400000.0,1.0,101.14276679835484
18500.0,1440.0,19940.0,600000.0,0.5,123.70106993146236
33500.0,500.0,34000.0,200000.0,1.4,292.0158861890914
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
11000.0,0.0,11000.0,33000.0,0.1,101.14276679835484
39000.0,0.0,39000.0,244695.62225519287,1.0,883.4757279490943
34000.0,960.0,34960.0,400000.0,0.2,1020.854626057186
18000.0,0.0,18000.0,99000.0,1.7,119.56175837218476
24500.0,500.0,25000.0,200000.0,0.2,119.56175837218476
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,1200.0,9700.0,500000.0,1.2,12.435855669527326
36000.0,960.0,36960.0,400000.0,1.3,699.4036206933157
17000.0,0.0,17000.0,125000.0,0.23,125.88635998464376
34000.0,960.0,34960.0,400000.0,0.9,623.8838454245637
34000.0,960.0,34960.0,400000.0,1.0,1027.522420572668
34000.0,960.0,34960.0,400000.0,1.0,1027.522420572668
18500.0,1440.0,19940.0,600000.0,0.1,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
28500.0,2400.0,30900.0,1000000.0,0.1,307.9295489116877
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
34000.0,1200.0,35200.0,500000.0,1.0,1027.522420572668
34000.0,1200.0,35200.0,500000.0,1.0,1027.522420572668
9000.0,500.0,9500.0,200000.0,0.1,119.56175837218476
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
19000.0,0.0,19000.0,65000.0,1.1,59.97295110345033
8500.0,500.0,9000.0,200000.0,1.0,12.435855669527326
29000.0,0.0,29000.0,125000.0,0.2,171.75866610962527
9000.0,0.0,9000.0,125000.0,0.2,123.70106993146236
34000.0,1200.0,35200.0,500000.0,1.0,1033.345922294014
9000.0,0.0,9000.0,25000.0,0.06,119.56175837218476
9000.0,0.0,9000.0,25000.0,0.06,123.70106993146236
34000.0,960.0,34960.0,400000.0,1.7,208.254310961311
34000.0,960.0,34960.0,400000.0,0.4,208.254310961311
29000.0,960.0,29960.0,400000.0,0.9,208.254310961311
34000.0,960.0,34960.0,400000.0,1.0,605.0245981644293
357500.0,960.0,358460.0,400000.0,12.6,623.8838454245637
44000.0,0.0,44000.0,82000.0,0.23,775.8627429965593
21000.0,0.0,21000.0,99000.0,1.7,44.5050466251696
44000.0,1200.0,45200.0,500000.0,2.0,639.1278597600684
44000.0,1200.0,45200.0,500000.0,2.0,639.1278597600684
44000.0,1200.0,45200.0,500000.0,2.0,639.1278597600684
42000.0,0.0,42000.0,75000.0,0.4,940.662020717249
33500.0,500.0,34000.0,200000.0,0.1,478.5225854231896
34000.0,960.0,34960.0,400000.0,0.1,1042.2973943847633
166500.0,960.0,167460.0,400000.0,2.8,1363.1014647438033
34000.0,960.0,34960.0,400000.0,0.1,1042.2973943847633
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
24000.0,960.0,24960.0,400000.0,1.0,182.3793903638088
24500.0,500.0,25000.0,200000.0,1.0,119.56175837218476
27000.0,960.0,27960.0,400000.0,1.0,229.1555417742884
7500.0,500.0,8000.0,200000.0,0.1,123.70106993146236
9000.0,0.0,9000.0,48000.0,0.09,123.70106993146236
9000.0,960.0,9960.0,400000.0,0.2,123.70106993146236
8500.0,1440.0,9940.0,600000.0,1.3,12.435855669527326
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
10500.0,500.0,11000.0,200000.0,0.1,29.68507338875069
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
34000.0,960.0,34960.0,400000.0,0.1,1020.854626057186
34000.0,720.0,34720.0,300000.0,0.1,1027.522420572668
34000.0,960.0,34960.0,400000.0,1.0,1051.9940765794777
40500.0,500.0,41000.0,200000.0,0.2,680.470389753988
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
9000.0,500.0,9500.0,11000.0,1.0,119.56175837218476
29000.0,960.0,29960.0,400000.0,1.0,208.254310961311
11000.0,0.0,11000.0,125000.0,0.23,101.14276679835484
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
218000.0,1200.0,219200.0,500000.0,3.9,1481.4262985591174
30000.0,1200.0,31200.0,500000.0,3.9,119.56175837218476
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
11000.0,960.0,11960.0,400000.0,0.1,101.14276679835484
11000.0,12000.0,23000.0,5000000.0,1.0,101.14276679835484
11000.0,0.0,11000.0,75000.0,0.12,101.14276679835484
10500.0,500.0,11000.0,200000.0,1.0,29.68507338875069
14000.0,0.0,14000.0,343000.0,0.3,101.25160265835382
44000.0,960.0,44960.0,400000.0,1.0,279.3763268901962
13500.0,0.0,13500.0,25000.0,0.06,65.59090586250932
27000.0,960.0,27960.0,400000.0,1.0,219.19671002094788
9000.0,960.0,9960.0,400000.0,1.0,123.70106993146236
22000.0,0.0,22000.0,244695.62225519287,1.0,106.40146151178516
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
72000.0,960.0,72960.0,400000.0,3.0,182.3793903638088
17000.0,960.0,17960.0,400000.0,0.1,37.23860419131993
106500.0,500.0,107000.0,200000.0,3.2,730.1962016095016
68000.0,960.0,68960.0,400000.0,1.7,208.254310961311
34000.0,0.0,34000.0,244695.62225519287,1.0,1020.854626057186
34000.0,0.0,34000.0,244695.62225519287,1.0,1051.9940765794777
11000.0,960.0,11960.0,400000.0,0.2,101.14276679835484
29000.0,500.0,29500.0,31500.0,1.0,252.4652679655452
192500.0,720.0,193220.0,300000.0,5.3,797.5809246903041
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
19500.0,0.0,19500.0,244695.62225519287,1.0,182.3793903638088
9000.0,0.0,9000.0,40000.0,0.45,119.56175837218476
14000.0,0.0,14000.0,244695.62225519287,1.0,125.88635998464376
9000.0,0.0,9000.0,125000.0,0.23,119.56175837218476
8500.0,500.0,9000.0,200000.0,0.8,29.68507338875069
8500.0,500.0,9000.0,200000.0,0.8,29.68507338875069
28500.0,500.0,29000.0,200000.0,1.0,307.9295489116877
44000.0,500.0,44500.0,200000.0,1.0,279.3763268901962
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
24500.0,500.0,25000.0,200000.0,0.1,119.56175837218476
34000.0,960.0,34960.0,400000.0,2.3,125.88635998464376
67000.0,1680.0,68680.0,700000.0,2.3,292.0158861890914
38500.0,500.0,39000.0,200000.0,0.1,980.502937479797
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
44000.0,500.0,44500.0,46500.0,0.2,478.5225854231896
17000.0,960.0,17960.0,400000.0,0.2,37.23860419131993
34000.0,960.0,34960.0,400000.0,0.3,623.8838454245637
18500.0,1440.0,19940.0,600000.0,0.5,123.70106993146236
38500.0,500.0,39000.0,200000.0,1.0,980.502937479797
38500.0,500.0,39000.0,200000.0,1.0,980.502937479797
38500.0,500.0,39000.0,200000.0,1.0,980.502937479797
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
38500.0,4800.0,43300.0,2000000.0,1.0,803.2904046031017
8500.0,1200.0,9700.0,500000.0,1.0,12.435855669527326
28500.0,500.0,29000.0,200000.0,0.2,307.9295489116877
9000.0,0.0,9000.0,56900.0,0.04,123.70106993146236
9000.0,0.0,9000.0,25000.0,0.06,123.70106993146236
34000.0,960.0,34960.0,400000.0,1.0,605.0245981644293
34000.0,12000.0,46000.0,5000000.0,1.0,1027.813823482557
10500.0,500.0,11000.0,200000.0,1.0,44.5050466251696
34000.0,960.0,34960.0,400000.0,0.1,1042.2973943847633
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
34000.0,960.0,34960.0,400000.0,0.2,1020.854626057186
29000.0,960.0,29960.0,400000.0,1.0,208.254310961311
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
34000.0,960.0,34960.0,400000.0,0.1,605.0245981644293
29000.0,960.0,29960.0,400000.0,0.2,252.4652679655452
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
28500.0,0.0,28500.0,33000.0,0.35,292.0158861890914
10500.0,500.0,11000.0,200000.0,1.0,29.68507338875069
13500.0,0.0,13500.0,29000.0,0.43,65.59090586250932
8500.0,0.0,8500.0,128000.0,0.23,12.435855669527326
22000.0,0.0,22000.0,128000.0,0.23,106.40146151178516
9000.0,0.0,9000.0,18000.0,0.03,123.70106993146236
24000.0,0.0,24000.0,72000.0,0.01,182.3793903638088
34000.0,0.0,34000.0,870000.0,0.1,1020.854626057186
38000.0,960.0,38960.0,400000.0,1.3,539.411885738438
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
18500.0,1440.0,19940.0,600000.0,0.3,123.70106993146236
92000.0,1560.0,93560.0,650000.0,1.5,805.3260863184059
10500.0,0.0,10500.0,133000.0,0.3,44.5050466251696
29000.0,960.0,29960.0,400000.0,0.5,208.254310961311
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
28000.0,0.0,28000.0,50000.0,1.5,167.51113249862598
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
47000.0,960.0,47960.0,400000.0,2.0,208.254310961311
9000.0,960.0,9960.0,400000.0,1.0,123.70106993146236
34000.0,4800.0,38800.0,2000000.0,1.0,606.5573714863874
9000.0,0.0,9000.0,150000.0,0.25,119.56175837218476
13500.0,0.0,13500.0,22000.0,1.3,65.59090586250932
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
34000.0,960.0,34960.0,400000.0,0.5,1014.6548132404306
608000.0,12000.0,620000.0,5000000.0,100.0,389.9987483698633
10500.0,0.0,10500.0,202500.0,1.2,29.68507338875069
10500.0,0.0,10500.0,202500.0,1.2,29.68507338875069
34000.0,960.0,34960.0,400000.0,0.1,1020.854626057186
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,0.0,8500.0,33000.0,0.1,12.435855669527326
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
24500.0,500.0,25000.0,200000.0,0.2,119.56175837218476
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
13500.0,500.0,14000.0,200000.0,0.3,65.59090586250932
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
14000.0,960.0,14960.0,400000.0,1.0,167.51113249862598
9000.0,0.0,9000.0,65000.0,0.1,123.70106993146236
13500.0,0.0,13500.0,142000.0,0.3,65.59090586250932
55000.0,0.0,55000.0,244695.62225519287,1.9,279.3763268901962
204000.0,500.0,204500.0,244695.62225519287,3.5,605.0245981644293
720000.0,960.0,720960.0,400000.0,19.7,679.256058278359
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
28500.0,500.0,29000.0,200000.0,0.1,307.9295489116877
17000.0,500.0,17500.0,200000.0,0.1,125.88635998464376
17000.0,500.0,17500.0,200000.0,0.1,125.88635998464376
28000.0,500.0,28500.0,200000.0,0.1,286.5180454611734
17000.0,500.0,17500.0,200000.0,0.1,37.23860419131993
19000.0,500.0,19500.0,200000.0,0.1,59.97295110345033
34000.0,9600.0,43600.0,4000000.0,1.0,1027.813823482557
34000.0,960.0,34960.0,400000.0,0.1,1020.854626057186
13500.0,500.0,14000.0,200000.0,0.5,65.59090586250932
34000.0,960.0,34960.0,400000.0,0.1,1038.9839948816657
13500.0,0.0,13500.0,128000.0,0.24,65.59090586250932
8500.0,0.0,8500.0,65000.0,0.1,44.5050466251696
34000.0,960.0,34960.0,400000.0,1.0,1059.8143237820004
8500.0,960.0,9460.0,400000.0,1.0,12.435855669527326
34000.0,960.0,34960.0,400000.0,1.0,1051.9940765794777
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
108000.0,500.0,108500.0,110500.0,3.4,219.19671002094788
18000.0,960.0,18960.0,400000.0,1.4,123.70106993146236
14000.0,960.0,14960.0,400000.0,0.2,101.25160265835382
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
18500.0,500.0,19000.0,200000.0,0.2,123.70106993146236
10500.0,500.0,11000.0,200000.0,0.1,44.5050466251696
36000.0,960.0,36960.0,400000.0,0.1,669.7459060923131
72000.0,500.0,72500.0,110000.0,1.8,669.7459060923131
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
34000.0,500.0,34500.0,200000.0,0.1,1027.813823482557
14000.0,0.0,14000.0,309000.0,0.79,167.51113249862598
28500.0,500.0,29000.0,200000.0,1.0,307.9295489116877
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
13500.0,0.0,13500.0,45000.0,0.4,65.59090586250932
10500.0,960.0,11460.0,400000.0,1.1,29.68507338875069
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
13500.0,0.0,13500.0,23500.0,0.06,65.59090586250932
34000.0,960.0,34960.0,400000.0,1.0,1020.854626057186
27000.0,0.0,27000.0,244695.62225519287,1.0,229.1555417742884
45000.0,960.0,45960.0,400000.0,0.1,203.73441379216487
34000.0,960.0,34960.0,400000.0,1.0,1011.1974071898868
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
28500.0,0.0,28500.0,354800.0,1.1,292.0158861890914
19000.0,0.0,19000.0,37000.0,0.4,59.97295110345033
8500.0,1200.0,9700.0,500000.0,1.0,12.435855669527326
65500.0,0.0,65500.0,79900.0,0.17,2381.853743892379
8500.0,0.0,8500.0,84900.0,0.17,12.435855669527326
48000.0,0.0,48000.0,115000.0,0.2,1171.9033014590389
244000.0,500.0,244500.0,200000.0,8.2,539.411885738438
61000.0,500.0,61500.0,100000.0,1.7,539.411885738438
122000.0,500.0,122500.0,100000.0,3.7,539.411885738438
34000.0,960.0,34960.0,400000.0,0.1,1027.813823482557
9000.0,500.0,9500.0,200000.0,1.0,123.70106993146236
24000.0,500.0,24500.0,200000.0,1.0,182.3793903638088
34000.0,2880.0,36880.0,1200000.0,1.0,1027.522420572668
14000.0,0.0,14000.0,99900.0,0.2,167.51113249862598
29000.0,960.0,29960.0,400000.0,1.0,208.254310961311
34000.0,960.0,34960.0,400000.0,1.0,208.254310961311
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
11000.0,0.0,11000.0,130000.0,0.06,101.14276679835484
11000.0,0.0,11000.0,30000.0,0.06,101.14276679835484
13500.0,0.0,13500.0,110500.0,0.6,65.59090586250932
11000.0,0.0,11000.0,50999.0,0.36,101.14276679835484
17000.0,0.0,17000.0,51000.0,0.3,125.88635998464376
17000.0,0.0,17000.0,67000.0,0.1,125.88635998464376
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
32000.0,500.0,32500.0,200000.0,0.1,154.98926142677865
17000.0,500.0,17500.0,200000.0,0.1,125.88635998464376
28500.0,500.0,29000.0,200000.0,0.1,307.9295489116877
49000.0,500.0,49500.0,200000.0,1.6,119.56175837218476
24500.0,500.0,25000.0,200000.0,1.2,119.56175837218476
68000.0,500.0,68500.0,200000.0,2.6,1020.854626057186
18500.0,500.0,19000.0,200000.0,1.0,123.70106993146236
10500.0,2400.0,12900.0,1000000.0,0.1,44.5050466251696
8500.0,0.0,8500.0,33000.0,0.1,12.435855669527326
9000.0,0.0,9000.0,400000.0,1.0,123.70106993146236
13500.0,0.0,13500.0,7500.0,0.03,65.59090586250932
13500.0,0.0,13500.0,133500.0,0.17,65.59090586250932
11000.0,0.0,11000.0,40000.0,0.06,101.14276679835484
77000.0,0.0,77000.0,15000.0,0.03,535.2779308305335
10500.0,0.0,10500.0,134000.0,0.22,44.5050466251696
28000.0,0.0,28000.0,230500.0,0.23,55.55032781396466
17000.0,0.0,17000.0,316500.0,0.24,125.88635998464376
11000.0,0.0,11000.0,230995.0,0.58,101.14276679835484
29000.0,0.0,29000.0,135000.0,0.8,171.75866610962527
29000.0,0.0,29000.0,135000.0,0.8,171.75866610962527
29000.0,0.0,29000.0,197500.0,1.0,171.75866610962527
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
11000.0,0.0,11000.0,71910.0,0.17,101.14276679835484
10500.0,500.0,11000.0,200000.0,0.2,44.5050466251696
10500.0,500.0,11000.0,200000.0,0.2,29.68507338875069
24500.0,500.0,25000.0,200000.0,1.4,119.56175837218476
34000.0,960.0,34960.0,400000.0,0.1,1033.345922294014
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
34000.0,960.0,34960.0,400000.0,1.0,1027.522420572668
306000.0,8400.0,314400.0,3500000.0,10.0,1019.775290921978
13500.0,500.0,14000.0,200000.0,0.1,12.435855669527326
10500.0,0.0,10500.0,36000.0,0.62,29.68507338875069
17000.0,0.0,17000.0,210000.0,0.5,37.23860419131993
13500.0,0.0,13500.0,72450.0,0.2,12.435855669527326
14000.0,0.0,14000.0,279800.0,0.58,167.51113249862598
10500.0,0.0,10500.0,189900.0,0.5,29.68507338875069
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
10500.0,1000.0,11500.0,200000.0,0.2,29.68507338875069
17000.0,500.0,17500.0,200000.0,0.1,37.23860419131993
17000.0,0.0,17000.0,244695.62225519287,1.0,37.23860419131993
8500.0,0.0,8500.0,244695.62225519287,1.0,12.435855669527326
41000.0,0.0,41000.0,244695.62225519287,1.0,600.8625400027656
11000.0,0.0,11000.0,33000.0,0.1,101.14276679835484
10500.0,0.0,10500.0,85000.0,0.2,29.68507338875069
32000.0,960.0,32960.0,400000.0,0.2,154.98926142677865
24000.0,0.0,24000.0,140500.0,0.02,182.3793903638088
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
9000.0,960.0,9960.0,400000.0,0.1,123.70106993146236
13500.0,500.0,14000.0,200000.0,0.1,12.435855669527326
13500.0,500.0,14000.0,200000.0,0.1,12.435855669527326
9000.0,500.0,9500.0,200000.0,0.1,123.70106993146236
9000.0,500.0,9500.0,200000.0,0.1,123.70106993146236
34000.0,500.0,34500.0,200000.0,0.1,1027.522420572668
9000.0,0.0,9000.0,84500.0,0.44,123.70106993146236
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
66000.0,0.0,66000.0,114900.0,0.2,556.8597293111108
66500.0,0.0,66500.0,359600.0,0.73,702.6327765576526
34000.0,0.0,34000.0,114900.0,0.2,1027.813823482557
102000.0,0.0,102000.0,1108320.0,2.38,1042.2973943847633
34000.0,960.0,34960.0,400000.0,0.1,1038.9839948816657
34000.0,960.0,34960.0,400000.0,0.1,1038.9839948816657
34000.0,960.0,34960.0,400000.0,0.1,1027.522420572668
24500.0,500.0,25000.0,200000.0,0.1,119.56175837218476
38500.0,500.0,39000.0,200000.0,1.4,800.9827399630731
36000.0,960.0,36960.0,400000.0,2.3,645.7234713929311
18500.0,500.0,19000.0,200000.0,0.6,123.70106993146236
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
13500.0,500.0,14000.0,16000.0,0.3,65.59090586250932
76000.0,0.0,76000.0,364900.0,1.1,676.8614715021984
44000.0,0.0,44000.0,140000.0,0.05,279.3763268901962
38000.0,960.0,38960.0,400000.0,0.1,1105.5460546380723
192500.0,0.0,192500.0,299000.0,5.0,993.1047070032586
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
27000.0,960.0,27960.0,400000.0,0.7,219.19671002094788
28000.0,0.0,28000.0,210000.0,0.5,82.81719158463959
13500.0,0.0,13500.0,48000.0,0.15,65.59090586250932
10500.0,0.0,10500.0,48000.0,0.15,29.68507338875069
34000.0,960.0,34960.0,400000.0,2.0,1019.775290921978
34000.0,960.0,34960.0,400000.0,2.0,1019.775290921978
34000.0,0.0,34000.0,400000.0,2.0,1019.775290921978
34000.0,0.0,34000.0,400000.0,2.0,1019.775290921978
17000.0,0.0,17000.0,216000.0,0.6,37.23860419131993
13500.0,0.0,13500.0,21000.0,0.2,12.435855669527326
14000.0,0.0,14000.0,71000.0,0.11,167.51113249862598
14000.0,0.0,14000.0,200500.0,0.11,101.25160265835382
17000.0,0.0,17000.0,40000.0,0.14,125.88635998464376
9000.0,0.0,9000.0,159750.0,0.9,123.70106993146236
9000.0,0.0,9000.0,36500.0,0.03,123.70106993146236
73500.0,0.0,73500.0,115000.0,0.45,724.9900051088322
11000.0,0.0,11000.0,199900.0,0.45,101.14276679835484
14000.0,0.0,14000.0,249700.0,0.65,101.25160265835382
11000.0,0.0,11000.0,79900.0,0.17,101.14276679835484
66500.0,0.0,66500.0,184800.0,0.42,702.6327765576526
28500.0,0.0,28500.0,102000.0,0.17,307.9295489116877
13500.0,500.0,14000.0,200000.0,1.0,65.59090586250932
27000.0,0.0,27000.0,338500.0,1.8,65.59090586250932
10500.0,0.0,10500.0,79900.0,0.2,29.68507338875069
90000.0,960.0,90960.0,400000.0,2.2,803.8613097820923
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
10500.0,0.0,10500.0,42000.0,0.2,29.68507338875069
13500.0,500.0,14000.0,15500.0,1.0,65.59090586250932
18500.0,1440.0,19940.0,600000.0,0.1,123.70106993146236
18500.0,1440.0,19940.0,600000.0,0.1,123.70106993146236
10500.0,0.0,10500.0,199500.0,1.0,44.5050466251696
29000.0,960.0,29960.0,400000.0,1.0,208.254310961311
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
13500.0,500.0,14000.0,200000.0,0.1,65.59090586250932
9000.0,960.0,9960.0,400000.0,0.1,119.56175837218476
11000.0,0.0,11000.0,69900.0,0.2,101.14276679835484
38500.0,0.0,38500.0,84900.0,0.17,812.1026888091395
8500.0,500.0,9000.0,200000.0,1.0,12.435855669527326
13500.0,500.0,14000.0,200000.0,0.1,12.435855669527326
68000.0,960.0,68960.0,400000.0,1.7,279.3763268901962
8500.0,1440.0,9940.0,600000.0,1.0,12.435855669527326
18500.0,500.0,19000.0,200000.0,0.1,123.70106993146236
34000.0,500.0,34500.0,200000.0,0.1,605.0245981644293
8500.0,500.0,9000.0,200000.0,1.0,29.68507338875069
9000.0,0.0,9000.0,104000.0,1.2,119.56175837218476
8500.0,500.0,9000.0,200000.0,0.1,12.435855669527326
8500.0,0.0,8500.0,33000.0,0.1,12.435855669527326
66000.0,0.0,66000.0,179910.0,0.5,556.8597293111108
11000.0,0.0,11000.0,152820.0,0.33,101.14276679835484
41000.0,0.0,41000.0,84900.0,0.17,557.979868388785
73000.0,0.0,73000.0,180810.0,0.37,1784.6665049183316
34000.0,0.0,34000.0,503370.0,1.16,1027.813823482557
8500.0,0.0,8500.0,33000.0,0.1,12.435855669527326
36000.0,0.0,36000.0,79900.0,0.17,679.256058278359
9000.0,0.0,9000.0,144900.0,0.28,119.56175837218476
34000.0,0.0,34000.0,164000.0,0.44,1038.9839948816657
34000.0,0.0,34000.0,164000.0,0.44,1038.9839948816657
77000.0,500.0,77500.0,100000.0,2.3,812.1026888091395
29000.0,960.0,29960.0,400000.0,0.4,252.4652679655452
9000.0,0.0,9000.0,137500.0,0.17,123.70106993146236
9000.0,0.0,9000.0,20000.0,0.2,123.70106993146236
9000.0,0.0,9000.0,31000.0,0.1,123.70106993146236
10500.0,500.0,11000.0,200000.0,1.0,44.5050466251696
28500.0,0.0,28500.0,80000.0,1.0,307.9295489116877
28500.0,0.0,28500.0,80000.0,1.0,307.9295489116877
9000.0,960.0,9960.0,400000.0,1.0,119.56175837218476
24000.0,960.0,24960.0,400000.0,1.0,182.3793903638088
9000.0,0.0,9000.0,240000.0,0.15,123.70106993146236
34000.0,0.0,34000.0,470000.0,0.3,623.8838454245637
28000.0,0.0,28000.0,65000.0,1.7,167.51113249862598
55500.0,0.0,55500.0,259700.0,0.53,1013.4113297185264
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
18500.0,1440.0,19940.0,600000.0,0.2,123.70106993146236
31500.0,500.0,32000.0,200000.0,3.0,44.5050466251696
34000.0,960.0,34960.0,400000.0,0.2,1027.522420572668
13500.0,500.0,14000.0,200000.0,0.2,65.59090586250932
24500.0,500.0,25000.0,200000.0,0.2,119.56175837218476
14000.0,0.0,14000.0,190000.0,0.5,167.51113249862598
58000.0,0.0,58000.0,150000.0,0.2,1305.3448138769668
10500.0,0.0,10500.0,85000.0,0.2,44.5050466251696
14000.0,0.0,14000.0,36000.0,0.63,101.25160265835382
11000.0,0.0,11000.0,19000.0,0.18,101.14276679835484
13500.0,0.0,13500.0,41000.0,0.41,65.59090586250932
13500.0,0.0,13500.0,33000.0,0.1,65.59090586250932
8500.0,0.0,8500.0,33000.0,0.1,12.435855669527326
34000.0,0.0,34000.0,231710.0,0.5,996.937478251681
11000.0,960.0,11960.0,400000.0,1.0,101.14276679835484
14000.0,960.0,14960.0,400000.0,1.0,101.25160265835382
9000.0,0.0,9000.0,170000.0,0.02,119.56175837218476
9000.0,0.0,9000.0,70000.0,0.12,123.70106993146236
8500.0,500.0,9000.0,200000.0,1.0,12.435855669527326
34000.0,960.0,34960.0,400000.0,1.0,1042.2973943847633
